StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q41,Q40,Q43,Q43_5_TEXT,Q45,Q45_11_TEXT,Q46,Q35,Q36,Q16,Q19,Q20,Q21,Q97,Q23,Q24,Q26,Q25,Q27,Q92,Q60,Q61,Q62,Q63,Q64,Q67,Q68,Q69,Q95,Q71,Q72,Q81,Q82,Q83,Q85,Q86,Q32,Q42,Random ID
2022-10-11 22:27:26,2022-10-11 22:34:53,IP Address,47.186.44.249,100,447,True,2022-10-11 22:34:53,R_xouuOubpQOnH4l3,,,,,33.0326,-96.7859,anonymous,EN,I consent to participate in this survey,Graduate degree,Woman,,White,,Liberal,At least once every day,Always,"Yes, sometimes",homeopathic medicine,I just ignored,,video,Yes,Yes,,4,,2,Yes,No,,,3,No,No,,Yes,,3,Not sure,Not sure,,,2,5dec30eb6c078132a7db440e,,40167
2022-10-11 21:44:09,2022-10-11 22:35:08,IP Address,184.155.71.103,100,3059,True,2022-10-11 22:35:08,R_31NNther40muCpK,,,,,43.492,-112.0592,anonymous,EN,I consent to participate in this survey,Associate degree,"Woman,Non-binary",,"American Indian or Alaskan Native,Asian or Asian American,White",,Liberal,At least once every week,Most of the time,"Yes, rarely","Bloody violence, sexual content",Dismiss the video and select why I’m not interested from the multiple-choice,,video,No,No,,,Not sure,2,Yes,No,,,Not sure,Yes,Yes,,Yes,5- completely effective,,Yes,Not sure,,,4,5db3189ea4c748000bd51dcb,,67273
2022-10-11 22:30:39,2022-10-11 22:35:15,IP Address,24.6.46.45,100,276,True,2022-10-11 22:35:16,R_cS9SEPoHOkDg2kN,,,,,37.5172,-121.9191,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,Asian or Asian American,,Moderate,At least once every day,Always,"Yes, sometimes","Usually about video games, tv shows, movies, educational, or funny clips.",Either remove it from my recommended or block certain creator.,,video,Yes,Yes,,3,,2,Yes,No,,,2,Yes,Yes,,Yes,5- completely effective,,Yes,Yes,,5- completely effective,,6019a7211839d5112bf03628,,41022
2022-10-11 22:27:33,2022-10-11 22:35:32,IP Address,104.48.177.194,100,479,True,2022-10-11 22:35:33,R_3DdUFB4hGBBVgja,,,,,29.5422,-95.3212,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,Black or African American,,Liberal,At least once every day,Most of the time,"Yes, sometimes",Mostly videos that display beliefs or political leanings that I do not agree with.,"I would ignore them mostly but for some I would click the 3 dots next to the video and click, ""Not Interested"".",,video,Yes,Yes,,3,,2,Yes,No,,,4,Yes,Yes,,Yes,4,,Yes,No,,,3,598ba20f716a2c000187ce01,,90787
2022-10-11 22:10:27,2022-10-11 22:35:56,IP Address,47.208.75.161,100,1528,True,2022-10-11 22:35:56,R_1qfjwyFCrGhu0q1,,,,,40.7977,-124.1565,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,White,,Liberal,At least once every day,Less than half of the time,"Yes, sometimes",Not much offends me so mostly videos that are just off-topic or not interesting to me.,I usually ignore them. I might search a bit to take the algorithm in the direction I want it to go.,,video,No,No,,,3,2,Yes,No,,,3,No,No,,Yes,,4,No,No,,,4,559fa17cfdf99b69c369d364,,70073
2022-10-11 22:22:51,2022-10-11 22:36:11,IP Address,71.38.73.144,100,799,True,2022-10-11 22:36:11,R_2XmKB0DFRwXSrC1,,,,,36.1682,-115.2166,anonymous,EN,I consent to participate in this survey,Bachelor degree,Non-binary,,Prefer to self-describe,Multiracial,Moderate,At least once every day,Always,"Yes, very frequently","Racism, xenophobia, conspiracy theories, woke content, scams",Click the burger menu button on the videos saying that I am not interested in either that particular video or that channel.,,video,Yes,Yes,,3,,2,Yes,No,,,1- not at all effective,Yes,Yes,,Yes,2,,Yes,Yes,,3,,55b508f4fdf99b1c26c21c69,This was an interesting survey.,20500
2022-10-11 22:20:51,2022-10-11 22:36:29,IP Address,24.162.48.161,100,938,True,2022-10-11 22:36:29,R_3fJE5J8esFD4J01,,,,,32.8489,-96.9667,anonymous,EN,I consent to participate in this survey,"High school degree or equivalent (e.g., GED)",Woman,,White,,Moderate,At least once every day,Always,"Yes, sometimes","Offensive language in title or video, others were just very socially unacceptable you could tell from titles or the image shown",i hit the thumbs down or deleted it or both.,,video,Yes,Yes,,5- completely effective,,2,Yes,Yes,,2,,No,No,,Yes,,4,No,No,,,3,614e8729fb12a3f553e70066,This was very enlightening. I learned some new things about youtube. Thanks!,71398
2022-10-11 22:28:41,2022-10-11 22:36:36,IP Address,99.126.193.243,100,474,True,2022-10-11 22:36:36,R_2dpac9qMzKrOFoM,,,,,30.3471,-97.7649,anonymous,EN,I consent to participate in this survey,Graduate degree,Woman,,Asian or Asian American,,Liberal,At least once every week,Always,"Yes, sometimes","Uninteresting, irrelevant such as day-in-the-life or reviews I wasnt interested in seeing","Hit the three dots to the right side of the video title and click ""not interested""",,video,Yes,No,,,3,2,Yes,No,,,4,Yes,Yes,,Yes,4,,No,No,,,3,605a670b3c69e6bf7a623de1,,49603
2022-10-11 22:27:14,2022-10-11 22:36:53,IP Address,68.101.0.169,100,578,True,2022-10-11 22:36:53,R_31veXEd4GtqgFqC,,,,,30.4132,-87.3138,anonymous,EN,I consent to participate in this survey,Associate degree,Woman,,White,,Liberal,At least once every week,Always,"Yes, sometimes",Sometimes You Tube recommends certain types of music that I am not interested in,I just ignored them,,"""video""",No,No,,,4,4,Yes,No,,,2,No,No,,Yes,,3,No,No,,,4,5bd7971b0aac450001f951aa,,49213
2022-10-11 22:22:05,2022-10-11 22:37:17,IP Address,172.56.104.95,100,912,True,2022-10-11 22:37:18,R_2PaP2VHn29dd1dN,,,,,47.4902,-122.3004,anonymous,EN,I consent to participate in this survey,Some college but no degree,Woman,,White,,Conservative,At least once every day,Always,"Yes, sometimes",Mostly mainstream media or rap reaction videos or the black life perspective (I am not black).,I clicked dislike (if possible) or the X in the video section that closes the section out.,,video,No,No,,,1- not at all effective,2,Yes,Yes,,2,,No,No,,Yes,,3,No,No,,,3,5d230365b7ca9a00017d8919,"I spend A LOT of time on YouTube, but I did not know most of these options existed. I guess I don't click around enough to see how things work, or I don't get too many videos that I don't like or wouldn't watch. I learned something new today, at least! ",52913
2022-10-11 22:29:03,2022-10-11 22:37:24,IP Address,128.12.123.151,100,500,True,2022-10-11 22:37:25,R_1KdRb2tIMpL4b7c,,,,,37.423,-122.1639,anonymous,EN,I consent to participate in this survey,Some college but no degree,Woman,,White,,Very liberal,At least once every week,Most of the time,"Yes, rarely",NSFW,"None, ignored",,video,No,No,,,5- completely effective,2,Yes,No,,,2,No,No,,Yes,,3,No,No,,,4,61033627c32742424aeaaac1,,51774
2022-10-11 22:28:52,2022-10-11 22:38:57,IP Address,76.143.53.8,100,604,True,2022-10-11 22:38:57,R_3COUtIj92jjpGMh,,,,,29.397,-94.9203,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,"Hispanic, Latino, Latina, or Latinx",,Liberal,At least once every week,Always,"Yes, rarely","A conservative right leaning woman video ",I clicked to not get any more videos like that,,video,Yes,Yes,,5- completely effective,,5- completely effective,Yes,Yes,,4,,Yes,Yes,,Yes,4,,No,No,,,5- completely effective,60fd12b459a8dcda3d177cdd,,61362
2022-10-11 22:27:06,2022-10-11 22:40:14,IP Address,68.108.180.77,100,787,True,2022-10-11 22:40:14,R_3iI0km3SFagXtl9,,,,,36.102,-115.1447,anonymous,EN,I consent to participate in this survey,"High school degree or equivalent (e.g., GED)",Man,,White,,Liberal,At least once every day,Always,"Yes, sometimes",Political news videos,"I have a TamperMonkey script called ""YT: not interested in one click"" that allows me to either choose to not recommend video or not recommend channel in one click. I usually choose the latter because the videos are from fake/stolen channels",,video,No,No,,,Not sure,2,Yes,No,,,Not sure,Yes,Yes,,Yes,Not sure,,Yes,Yes,,5- completely effective,,5f9e612e5e10814115cc780d,"I hardly ever use the ""not interested' option, usually only if I get tired of seeing a video in my recommended section that I'm not interested in seeing. ",73702
2022-10-11 22:29:25,2022-10-11 22:40:18,IP Address,173.164.222.246,100,653,True,2022-10-11 22:40:19,R_Ub7AtZDYQfftVa9,,,,,36.5802,-121.8443,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,Black or African American,,Liberal,At least once every day,Always,Never,,,I will report the AD,video,Yes,,Yes,,3,2,Yes,,No,,2,Yes,,Yes,Yes,,5- completely effective,Not sure,,Yes,,5- completely effective,5f636ecb4ea0bf03d640028f,,40698
2022-10-11 22:32:46,2022-10-11 22:40:55,IP Address,172.58.219.98,100,489,True,2022-10-11 22:40:55,R_BKEmL8FTHG7mApz,,,,,42.415,-71.0527,anonymous,EN,I consent to participate in this survey,"High school degree or equivalent (e.g., GED)",Woman,,White,,Moderate,At least once every day,Always,"Yes, rarely","It wasnt that the video was offensive, just that it was sports relates and not something id be interested in",Just clicked the “x” and chose “do not show similar video recommendations in the future”,,Video,Yes,No,,,4,2,Yes,No,,,3,Yes,No,,Yes,,4,Yes,Yes,,5- completely effective,,62728c148af5805feea46dc8,None,13596
2022-10-11 22:26:47,2022-10-11 22:41:27,IP Address,136.52.41.49,100,879,True,2022-10-11 22:41:27,R_BExcu1AJevdnekV,,,,,33.672,-117.7402,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,Asian or Asian American,,Moderate,At least once every day,Always,"Yes, sometimes","Some videos are just things I am not interested in, e.g., related to video games or pranks"," Imostly just ignore them, but if they keep showing up i will make as uninterested",,video,Not sure,No,,,3,2,Yes,No,,,3,Yes,Yes,,Yes,4,,Yes,Yes,,4,,628545039fd5d4d5db5169fc,,61575
2022-10-11 22:03:25,2022-10-11 22:41:39,IP Address,107.9.247.209,100,2293,True,2022-10-11 22:41:39,R_3qOvQu14HoCoeZr,,,,,38.0076,-85.6921,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,Black or African American,,Liberal,At least once every day,Always,"Yes, very frequently",mostly content from meme channels (spinning rat videos to name an example),I clicked on the thumbnail and requested for videos like that one to not be recommended to me.,,video,No,No,,,1- not at all effective,2,Yes,No,,,1- not at all effective,Yes,Yes,,Yes,3,,Yes,Yes,,3,,5d5e4baff521f100166c5d3a,I don't see how deleting videos out of the history or disliking the video would help make sure that the video or videos like it are not recommended to you.,65787
2022-10-11 22:25:01,2022-10-11 22:44:32,IP Address,76.252.232.221,100,1171,True,2022-10-11 22:44:33,R_3m1Cf9drsUOnBIA,,,,,32.6065,-117.058,anonymous,EN,I consent to participate in this survey,Associate degree,Woman,,Black or African American,,Liberal,At least once every day,Always,"Yes, rarely","The video's were political videos degrading people of certain race, or videos about degrading women",I put not interested on the videos recommended to me each time it popped up,,video,Yes,No,,,5- completely effective,2,Yes,Yes,,3,,Yes,Yes,,Yes,5- completely effective,,Yes,Yes,,5- completely effective,,610466e3fb619bdbdf8eb32d,,21695
2022-10-11 22:25:28,2022-10-11 22:44:34,IP Address,24.44.75.18,100,1146,True,2022-10-11 22:44:35,R_1eDcPuehUGMv4kg,,,,,40.8565,-74.1231,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,Black or African American,,Moderate,At least once every day,Always,"Yes, sometimes",Videos that included not necessarily NSFW content. But a NSFW title (sometimes the thumbnail).,I just ignored them and made sure not to click on those videos anymore. I only open those videos in an incognitive tab now. I feel like ever since my recommendations have been cleaner.,,video,Yes,Not sure,,,4,2,Yes,No,,,3,Not sure,No,,Yes,,4,No,No,,,5- completely effective,5d134be5269dd500012b15fd,"Survey was quick, easy, and great. I learned a feature of YouTube I never knew existed. And I'm on YouTube practically all day, everyday.",69239
2022-10-11 22:28:17,2022-10-11 22:47:17,IP Address,23.118.224.231,100,1140,True,2022-10-11 22:47:18,R_3HiPTwQQuetFWRx,,,,,30.0182,-95.4091,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,White,,Moderate,At least once every day,Always,Never,,,"I would use the ""Do not recommend"" feature to stop receiving such videos, and downvote the video",video,Yes,,No,,1- not at all effective,2,Yes,,Yes,,2,Yes,,Yes,Yes,,2,Yes,,Yes,,3,623534a4823206b94cd659b3,,82310
2022-10-11 22:26:38,2022-10-11 22:47:20,IP Address,71.171.122.28,100,1242,True,2022-10-11 22:47:21,R_3KusPLe5bTE1Kv4,,,,,39.018,-77.539,anonymous,EN,I consent to participate in this survey,Associate degree,Man,,White,,Liberal,At least once every day,Always,"Yes, rarely",Racist PragerU videos,I clicked not interested,,video,Yes,Yes,,4,,2,Yes,No,,,2,Yes,Yes,,Yes,4,,No,No,,,4,6153b5513ccada2d35fae508,,90670
2022-10-11 22:17:30,2022-10-11 22:47:33,IP Address,98.179.97.234,100,1803,True,2022-10-11 22:47:33,R_12bTVE8vPQznBkU,,,,,33.4793,-112.3121,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,"Hispanic, Latino, Latina, or Latinx",,Liberal,At least once every day,Most of the time,"Yes, sometimes","Pro-gun, against abortion, Donald Trump related videos",I just clicked on do not recommend again.,,video,No,No,,,3,2,Yes,Yes,,5- completely effective,,No,No,,Yes,,5- completely effective,Yes,Yes,,4,,5dce3ccc32ccbf0cd54263db,,74297
2022-10-11 22:42:51,2022-10-11 22:48:20,IP Address,96.244.217.135,100,328,True,2022-10-11 22:48:20,R_3JbEaFfxrse9ljX,,,,,39.2124,-76.8776,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,Black or African American,,Liberal,At least once every day,Always,"Yes, sometimes","Racist videos, ",Usually nothing. Sometimes I choose not interested in video or channel.,,video,No,No,,,Not sure,2,Yes,No,,,2,Yes,Not sure,,Yes,,3,Yes,Not sure,,,3,5eace152e25d6800091dd418,,90741
2022-10-11 22:28:23,2022-10-11 22:50:04,IP Address,71.75.136.73,100,1301,True,2022-10-11 22:50:05,R_CZVZ58TpsIiFVAd,,,,,35.0221,-80.5318,anonymous,EN,I consent to participate in this survey,Associate degree,Woman,,"Hispanic, Latino, Latina, or Latinx",,Liberal,At least once every day,Always,Never,,,"i would just click on the 3 three dots on the video and pick not interested ",video,Yes,,Yes,,4,2,Yes,,Yes,,4,Yes,,Yes,Yes,,4,Yes,,Yes,,4,5d1b0776e1c05200018b582d,n/a,97915
2022-10-11 22:18:14,2022-10-11 22:50:12,IP Address,66.73.165.249,100,1918,True,2022-10-11 22:50:13,R_dooaTHvVWDLYJj3,,,,,25.8153,-80.3577,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,Asian or Asian American,,Liberal,At least once every week,Always,"Yes, rarely",I watch a lot of beauty videos so a lot thats not my type gets recommended,nothing,,video,No,No,,,4,2,Yes,No,,,Not sure,No,No,,Yes,,4,No,No,,,4,5ee8200262b1cc12348550e3,,46894
2022-10-11 22:23:10,2022-10-11 22:58:51,IP Address,47.33.61.53,100,2141,True,2022-10-11 22:58:52,R_2YxDoRJdHh0Ajf7,,,,,39.5272,-119.9129,anonymous,EN,I consent to participate in this survey,Graduate degree,Man,,Black or African American,,Conservative,At least once every day,Always,Never,,,"i usually tick the "" not interested "" button",video,Not sure,,Yes,,5- completely effective,2,Yes,,Yes,,2,Yes,,Yes,Yes,,5- completely effective,No,,Yes,,5- completely effective,6108d6efa698e3dbe3b313d3,none,18605
2022-10-11 20:11:11,2022-10-11 20:11:22,IP Address,68.49.107.133,0,10,False,2022-10-18 20:11:24,R_ReQf3MTXwA1RvLX,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28143
2022-10-11 21:34:27,2022-10-11 21:34:28,IP Address,73.211.172.213,2,1,False,2022-10-18 21:34:30,R_12G4birfqDsLf72,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37824
2022-10-11 22:01:59,2022-10-11 22:02:53,IP Address,47.184.108.156,26,54,False,2022-10-18 22:02:58,R_3fwmJhFxri9iZMv,,,,,,,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,White,,Very liberal,At least once every day,Always,"Yes, sometimes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,55837
2022-10-11 22:03:50,2022-10-11 22:04:39,IP Address,47.12.237.122,26,48,False,2022-10-18 22:04:40,R_331FOboLD2vJWWm,,,,,,,anonymous,EN,I consent to participate in this survey,"High school degree or equivalent (e.g., GED)",Woman,,White,,Very liberal,At least once every day,Always,"Yes, sometimes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,36739
2022-10-11 22:06:25,2022-10-11 22:06:27,IP Address,71.68.110.167,2,2,False,2022-10-18 22:06:29,R_1pQpj9puelTlvBt,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83177
2022-10-11 22:25:44,2022-10-11 22:28:54,IP Address,64.245.210.94,26,190,False,2022-10-18 22:28:57,R_2TZSYjDXZGmQOpG,,,,,,,anonymous,EN,I consent to participate in this survey,Some college but no degree,Woman,,"Hispanic, Latino, Latina, or Latinx",,Moderate,At least once every week,Always,"Yes, sometimes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,61747
2022-10-11 21:34:07,2022-10-12 00:56:35,IP Address,98.57.80.242,93,12147,False,2022-10-19 00:56:38,R_3I9peOSy15IPkt0,,,,,,,anonymous,EN,I consent to participate in this survey,Some college but no degree,Woman,,Black or African American,,Liberal,At least once every day,Always,"Yes, sometimes",Harmful agendas.,I right clicked on the video and selected the options to see less of videos like these.,,video,No,No,,,5- completely effective,2,Yes,No,,,1- not at all effective,Yes,Yes,,Yes,3,,No,No,,,5- completely effective,,,59388
2022-10-11 21:45:46,2022-10-12 11:30:46,IP Address,174.21.151.53,46,49500,False,2022-10-19 11:30:48,R_3PnJWG6B73QAt4u,,,,,,,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,White,,Liberal,At least once every week,Most of the time,"Yes, sometimes","what appears to be misinformation, right wing propaganda",I don't usually do anything,,video,Yes,No,,,,,,,,,,,,,,,,,,,,,,,73766
2022-10-12 09:36:25,2022-10-12 12:03:45,IP Address,70.58.20.4,2,8840,False,2022-10-19 12:03:58,R_2YxghEn6h1vdOb4,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36798
